time,mode,id,flow_in,flow_out,max_q,mov_vehs,que_vehs,speed,density,tt,q_length,t,geometry
2025-09-23 07:00:00,all,77650,576.0,576.0,0.0,0.0,0.0,57.268,0.0,0.01708179,,420.0,"MULTILINESTRING ((12.485781 41.810522, 12.485894 41.810642))"
2025-09-23 07:00:00,all,77268,576.0,576.0,0.0,0.0,0.0,57.268,0.0,0.09943982,,420.0,"MULTILINESTRING ((12.484988 41.808687, 12.485175 41.80953))"
2025-09-23 07:00:00,all,77283,252.0,252.0,0.0,0.0,0.0,57.268,0.0,0.020889152,,420.0,"MULTILINESTRING ((12.484725 41.80916, 12.484666 41.808986))"
2025-09-23 07:00:00,all,77436,576.0,576.0,0.0,0.0,0.0,57.268,0.0,0.03304044,,420.0,"MULTILINESTRING ((12.485572 41.810285, 12.485781 41.810522))"
2025-09-23 07:00:00,all,214277,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.08365088,,420.0,"MULTILINESTRING ((12.484241 41.808501, 12.484119 41.80829, 12.484084 41.807925))"
2025-09-23 07:00:00,all,76928,360.0,360.0,0.0,0.0,0.0,57.268,0.0,0.036745127,,420.0,"MULTILINESTRING ((12.484605 41.808674, 12.48454 41.808362))"
2025-09-23 07:00:00,all,77002,252.0,252.0,0.0,0.0,0.0,57.268,0.0,0.03669379,,420.0,"MULTILINESTRING ((12.484666 41.808986, 12.484605 41.808674))"
2025-09-23 07:00:00,all,77381,576.0,576.0,0.0,0.0,0.0,57.268,0.0,0.09527729,,420.0,"MULTILINESTRING ((12.485175 41.80953, 12.485299 41.809913, 12.485359 41.810009, 12.485572 41.810285))"
2025-09-23 07:00:00,all,76992,108.0,108.0,0.0,0.0,0.0,43.1,0.0,0.08093596,,420.0,"MULTILINESTRING ((12.484651 41.811379, 12.48503 41.811819))"
2025-09-23 07:00:00,all,77808,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.1042593,,420.0,"MULTILINESTRING ((12.486069 41.811622, 12.486075 41.811509, 12.486067 41.811445, 12.486044 41.81135, 12.486002 41.811247, 12.485938 41.811124, 12.485807 41.810917))"
2025-09-23 07:00:00,all,77924,576.0,576.0,0.0,0.0,0.0,52.9,0.0,0.073720604,,420.0,"MULTILINESTRING ((12.48636 41.811493, 12.486368 41.811557, 12.48636 41.811747, 12.486366 41.811924, 12.486359 41.811992, 12.486372 41.812077))"
2025-09-23 07:00:00,all,76869,108.0,108.0,0.0,0.0,0.0,43.1,0.0,0.024299305,,420.0,"MULTILINESTRING ((12.484467 41.811165, 12.484581 41.811297))"
2025-09-23 07:00:00,all,77253,108.0,108.0,0.0,0.0,0.0,43.1,0.0,0.039807428,,420.0,"MULTILINESTRING ((12.48503 41.811819, 12.485087 41.811879, 12.485145 41.811947, 12.48521 41.812038))"
2025-09-23 07:00:00,all,77710,576.0,576.0,0.0,0.0,0.0,57.268,0.0,0.027565133,,420.0,"MULTILINESTRING ((12.485894 41.810642, 12.485975 41.810758, 12.486018 41.810859))"
2025-09-23 07:00:00,all,77795,576.0,576.0,4.0,0.0,2.3333333,57.267838,0.0,0.080612786,,420.0,"MULTILINESTRING ((12.486018 41.810859, 12.486116 41.810985, 12.486241 41.811133, 12.486305 41.81127, 12.48636 41.811493))"
2025-09-23 07:00:00,all,77489,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.033505097,,420.0,"MULTILINESTRING ((12.48547 41.811606, 12.485624 41.811815))"
2025-09-23 07:00:00,all,78665,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.045413457,,420.0,"MULTILINESTRING ((12.487842 41.812469, 12.488127 41.812267))"
2025-09-23 07:00:00,all,71929,0.0,0.0,0.0,0.0,0.0,55.868,0.0,0.15110081,,420.0,"MULTILINESTRING ((12.47609 41.845928, 12.476279 41.845706, 12.476406 41.845549, 12.476565 41.845275, 12.476765 41.844824, 12.476784 41.84478))"
2025-09-23 07:00:00,all,72416,360.0,360.0,0.0,1.6666666,0.0,61.99193,3.2968502,0.1630964,,420.0,"MULTILINESTRING ((12.477069 41.844703, 12.477472 41.845, 12.478541 41.845747))"
2025-09-23 07:00:00,all,72803,0.0,0.0,0.0,0.0,0.0,61.468,0.0,0.16786979,,420.0,"MULTILINESTRING ((12.477787 41.844558, 12.47807 41.844736, 12.4782 41.844842, 12.478243 41.844912, 12.478272 41.844945, 12.478294 41.844977, 12.478335 41.845028, 12.478376 41.845091, 12.478399 41.845135, 12.478447 41.845226, 12.478509 41.845403, 12.478541 41.845489, 12.47857 41.845557, 12.478635 41.845635, 12.478691 41.84571, 12.478736 41.845752, 12.478781 41.845802, 12.478848 41.845844))"
2025-09-23 07:00:00,all,73667,168.0,168.0,0.0,0.0,0.0,57.268,0.0,0.09407767,,420.0,"MULTILINESTRING ((12.479355 41.845482, 12.479914 41.84479))"
2025-09-23 07:00:00,all,74148,0.0,0.0,0.0,0.0,0.0,54.468,0.0,0.16326064,,420.0,"MULTILINESTRING ((12.480064 41.844927, 12.481346 41.845856))"
2025-09-23 07:00:00,all,76173,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.22609647,,420.0,"MULTILINESTRING ((12.483117 41.819348, 12.485078 41.820063))"
2025-09-23 07:00:00,all,75936,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.08227877,,420.0,"MULTILINESTRING ((12.482705 41.845066, 12.483264 41.845445))"
2025-09-23 07:00:00,all,75993,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.22690849,,420.0,"MULTILINESTRING ((12.482828 41.837958, 12.484439 41.837887, 12.484915 41.837892))"
2025-09-23 07:00:00,all,64727,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.048304122,,420.0,"MULTILINESTRING ((12.463553 41.820495, 12.463744 41.820182))"
2025-09-23 07:00:00,all,76252,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.022039825,,420.0,"MULTILINESTRING ((12.483264 41.845445, 12.483419 41.845348))"
2025-09-23 07:00:00,all,76487,48.0,48.0,0.0,1.0,0.0,46.95282,11.110741,0.1150129,,420.0,"MULTILINESTRING ((12.483725 41.813351, 12.484613 41.812887))"
2025-09-23 07:00:00,all,76580,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.27775964,,420.0,"MULTILINESTRING ((12.483911 41.823945, 12.484069 41.82369, 12.48423 41.823532, 12.48426 41.823502, 12.484484 41.823339, 12.484707 41.823213, 12.484988 41.822994, 12.485197 41.822765, 12.485292 41.822628, 12.485335 41.822532))"
2025-09-23 07:00:00,all,76815,228.0,228.0,0.0,0.0,0.0,57.268,0.0,0.01647412,,420.0,"MULTILINESTRING ((12.484337 41.815542, 12.484394 41.815407))"
2025-09-23 07:00:00,all,65980,576.0,528.0,4.0,4.34375,1.6875,13.930756,20.857954,0.9361129,,420.0,"MULTILINESTRING ((12.466139 41.82244, 12.466799 41.822645, 12.467086 41.822728, 12.467291 41.822788, 12.467643 41.822926, 12.467741 41.822986, 12.467827 41.823099, 12.467917 41.823233, 12.467998 41.823358, 12.468076 41.823492, 12.468058 41.823562))"
2025-09-23 07:00:00,all,66875,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.07584164,,420.0,"MULTILINESTRING ((12.467686 41.816718, 12.468233 41.816308))"
2025-09-23 07:00:00,all,66651,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.44392896,,420.0,"MULTILINESTRING ((12.467305 41.813442, 12.46768 41.813703, 12.467751 41.813761, 12.467863 41.813844, 12.46796 41.813884, 12.468048 41.813927, 12.468142 41.813944, 12.468253 41.813978, 12.468406 41.814001, 12.468699 41.814045, 12.470283 41.814225, 12.4704 41.814224, 12.47068 41.814149, 12.471132 41.813938))"
2025-09-23 07:00:00,all,66879,12.0,12.0,0.0,0.6666667,0.0,44.187183,5.3216257,0.17010589,,420.0,"MULTILINESTRING ((12.467691 41.818584, 12.467883 41.818207, 12.467943 41.818081, 12.468092 41.817732, 12.468201 41.817523))"
2025-09-23 07:00:00,all,66785,24.0,24.0,0.0,0.0,0.0,43.1,0.0,0.08389977,,420.0,"MULTILINESTRING ((12.467546 41.835879, 12.468221 41.83568))"
2025-09-23 07:00:00,all,66827,780.0,720.0,4.0,4.0,0.11764706,61.71719,4.870621,0.26632872,,420.0,"MULTILINESTRING ((12.467602 41.823736, 12.468786 41.826038))"
2025-09-23 07:00:00,all,66862,300.0,300.0,0.0,0.0,0.0,52.7,0.0,0.046338897,,420.0,"MULTILINESTRING ((12.467667 41.81929, 12.468127 41.819416))"
2025-09-23 07:00:00,all,66912,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.07997958,,420.0,"MULTILINESTRING ((12.467757 41.833812, 12.468052 41.833731, 12.468228 41.833683, 12.468397 41.833748))"
2025-09-23 07:00:00,all,66975,780.0,744.0,1.0,3.4651163,0.046511628,52.331966,7.821469,0.25404853,,420.0,"MULTILINESTRING ((12.46788 41.843077, 12.468356 41.842937, 12.468453 41.842909, 12.468788 41.842804, 12.469607 41.842548, 12.470103 41.842393, 12.470346 41.842316))"
2025-09-23 07:00:00,all,67220,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.11113504,,420.0,"MULTILINESTRING ((12.468341 41.829707, 12.467441 41.829959))"
2025-09-23 07:00:00,all,67475,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.19019723,,420.0,"MULTILINESTRING ((12.468803 41.816753, 12.468134 41.817181, 12.467686 41.816718))"
2025-09-23 07:00:00,all,67561,840.0,792.0,1.0,5.4871793,0.025641026,64.37177,5.3641043,0.3178822,,420.0,"MULTILINESTRING ((12.468953 41.826364, 12.46952 41.827423, 12.469583 41.82754, 12.469762 41.827874, 12.469795 41.827936, 12.469835 41.828061, 12.46984 41.828159, 12.469834 41.828254, 12.469802 41.828331, 12.469708 41.828482, 12.469175 41.829185))"
2025-09-23 07:00:00,all,69562,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.20869143,,420.0,"MULTILINESTRING ((12.47204 41.828538, 12.472704 41.829793))"
2025-09-23 07:00:00,all,73504,408.0,408.0,0.0,0.0,0.0,57.268,0.0,0.050379965,,420.0,"MULTILINESTRING ((12.478897 41.827516, 12.478955 41.827695, 12.479022 41.827899, 12.479044 41.827934))"
2025-09-23 07:00:00,all,60804,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.19528538,,420.0,"MULTILINESTRING ((12.453945 41.820179, 12.453973 41.820127, 12.455195 41.820772, 12.455133 41.820847))"
2025-09-23 07:00:00,all,62865,60.0,36.0,0.0,1.375,0.0,46.520504,5.9484925,0.2981279,,420.0,"MULTILINESTRING ((12.459045 41.825085, 12.459341 41.825113, 12.459452 41.82514, 12.459537 41.825186, 12.459683 41.825292, 12.459788 41.82539, 12.459893 41.825508, 12.459988 41.825644, 12.460051 41.825793, 12.460073 41.825904, 12.460086 41.826048, 12.460062 41.826352, 12.459963 41.826748))"
2025-09-23 07:00:00,all,64753,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.083175614,,420.0,"MULTILINESTRING ((12.463607 41.820561, 12.46372 41.820682, 12.463807 41.820831, 12.463944 41.821094))"
2025-09-23 07:00:00,all,64866,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.08309219,,420.0,"MULTILINESTRING ((12.463879 41.821114, 12.463681 41.820749, 12.463616 41.820663, 12.463583 41.820628, 12.463536 41.820584))"
2025-09-23 07:00:00,all,64881,480.0,432.0,0.0,2.4,0.0,65.7266,4.3949285,0.16616835,,420.0,"MULTILINESTRING ((12.463932 41.820056, 12.464604 41.821358, 12.464662 41.821463, 12.464724 41.821584))"
2025-09-23 07:00:00,all,65201,684.0,612.0,5.0,3.1875,0.5625,14.656605,34.485874,0.39271033,,420.0,"MULTILINESTRING ((12.464608 41.820387, 12.464994 41.821201))"
2025-09-23 07:00:00,all,60127,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.1713355,,420.0,"MULTILINESTRING ((12.452184 41.820726, 12.45269 41.820186, 12.453035 41.819819))"
2025-09-23 07:00:00,all,62430,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.10117132,,420.0,"MULTILINESTRING ((12.458138 41.825328, 12.459045 41.825085))"
2025-09-23 07:00:00,all,60110,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.008157773,,420.0,"MULTILINESTRING ((12.452138 41.820766, 12.452184 41.820726))"
2025-09-23 07:00:00,all,60651,36.0,36.0,0.0,0.0,0.0,51.5,0.0,0.08013437,,420.0,"MULTILINESTRING ((12.453647 41.820158, 12.453597 41.820184, 12.453547 41.820196, 12.453483 41.820194, 12.453432 41.820189, 12.453346 41.820154, 12.45325 41.820093, 12.453205 41.820054, 12.453163 41.820002, 12.453131 41.819944, 12.453082 41.819845))"
2025-09-23 07:00:00,all,60637,48.0,48.0,0.0,1.0,0.0,44.50201,8.918697,0.1511716,,420.0,"MULTILINESTRING ((12.453596 41.824678, 12.453786 41.824531, 12.454652 41.825009))"
2025-09-23 07:00:00,all,61232,192.0,192.0,0.0,4.2777777,0.0,51.753464,5.196308,0.47720516,,420.0,"MULTILINESTRING ((12.455133 41.820847, 12.455326 41.821001, 12.455466 41.821148, 12.455601 41.821356, 12.455668 41.821519, 12.455728 41.821763, 12.455741 41.821929, 12.455739 41.821984, 12.455715 41.822679, 12.45573 41.822873, 12.455753 41.823045, 12.455793 41.823168, 12.455843 41.823257, 12.455918 41.823371, 12.456403 41.824064, 12.456582 41.8242, 12.456636 41.824241))"
2025-09-23 07:00:00,all,60357,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.008621346,,420.0,"MULTILINESTRING ((12.452858 41.821107, 12.452814 41.821152))"
2025-09-23 07:00:00,all,60161,108.0,108.0,3.0,2.0,1.0,10.122414,27.277315,0.43460584,,420.0,"MULTILINESTRING ((12.452294 41.823592, 12.452911 41.824064))"
2025-09-23 07:00:00,all,59984,108.0,108.0,0.0,0.0,0.0,43.1,0.0,0.0763768,,420.0,"MULTILINESTRING ((12.451828 41.823242, 12.452294 41.823592))"
2025-09-23 07:00:00,all,60351,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.01541485,,420.0,"MULTILINESTRING ((12.452828 41.824142, 12.452911 41.824064))"
2025-09-23 07:00:00,all,60858,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.008683991,,420.0,"MULTILINESTRING ((12.454083 41.821806, 12.454044 41.821854))"
2025-09-23 07:00:00,all,65245,432.0,432.0,0.0,0.0,0.0,52.7,0.0,0.013159013,,420.0,"MULTILINESTRING ((12.464711 41.818478, 12.464842 41.818513))"
2025-09-23 07:00:00,all,61435,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.13299954,,420.0,"MULTILINESTRING ((12.455698 41.823651, 12.455532 41.82355, 12.455355 41.82345, 12.455253 41.82338, 12.455125 41.823286, 12.455016 41.823187, 12.454902 41.823042))"
2025-09-23 07:00:00,all,60634,84.0,84.0,0.0,0.0,0.0,45.7,0.0,0.01860525,,420.0,"MULTILINESTRING ((12.453593 41.828176, 12.453731 41.828251))"
2025-09-23 07:00:00,all,60641,204.0,204.0,0.0,0.0,0.0,55.5,0.0,0.061670274,,420.0,"MULTILINESTRING ((12.453598 41.828084, 12.453603 41.82804, 12.453616 41.828, 12.453638 41.827966, 12.453672 41.827927, 12.453744 41.827863, 12.453912 41.827652, 12.45393 41.827646))"
2025-09-23 07:00:00,all,60459,132.0,132.0,0.0,0.0,0.0,49.9,0.0,0.031389978,,420.0,"MULTILINESTRING ((12.453104 41.827974, 12.453381 41.828085))"
2025-09-23 07:00:00,all,60546,48.0,48.0,0.0,0.0,0.0,49.9,0.0,0.021883767,,420.0,"MULTILINESTRING ((12.453381 41.828085, 12.453442 41.828094, 12.453499 41.828094, 12.453598 41.828084))"
2025-09-23 07:00:00,all,60547,84.0,84.0,0.0,0.0,0.0,45.7,0.0,0.026659956,,420.0,"MULTILINESTRING ((12.453381 41.828085, 12.453593 41.828176))"
2025-09-23 07:00:00,all,60633,156.0,156.0,0.0,0.0,0.0,55.5,0.0,0.011064866,,420.0,"MULTILINESTRING ((12.453593 41.828176, 12.453593 41.828132, 12.453598 41.828084))"
2025-09-23 07:00:00,all,61071,48.0,48.0,0.0,0.0,0.0,45.7,0.0,0.040589932,,420.0,"MULTILINESTRING ((12.454652 41.825009, 12.454798 41.82508, 12.454822 41.825227))"
2025-09-23 07:00:00,all,60790,96.0,96.0,0.0,0.0,0.0,55.5,0.0,0.057655133,,420.0,"MULTILINESTRING ((12.45393 41.827646, 12.453931 41.827666, 12.453787 41.827887, 12.453738 41.828024, 12.453727 41.828096))"
2025-09-23 07:00:00,all,60688,168.0,168.0,0.0,0.0,0.0,55.5,0.0,0.03460324,,420.0,"MULTILINESTRING ((12.453731 41.828251, 12.453849 41.828448, 12.453894 41.828513))"
2025-09-23 07:00:00,all,60687,96.0,96.0,0.0,0.0,0.0,55.5,0.0,0.01869946,,420.0,"MULTILINESTRING ((12.453727 41.828096, 12.453719 41.828152, 12.453731 41.828251))"
2025-09-23 07:00:00,all,60767,168.0,168.0,0.0,0.0,0.0,55.5,0.0,0.030716756,,420.0,"MULTILINESTRING ((12.453894 41.828513, 12.454048 41.828713, 12.454049 41.828738))"
2025-09-23 07:00:00,all,61804,180.0,180.0,0.0,0.0,0.0,55.5,0.0,0.042237837,,420.0,"MULTILINESTRING ((12.456636 41.824241, 12.457092 41.824155))"
2025-09-23 07:00:00,all,63857,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.013281212,,420.0,"MULTILINESTRING ((12.461624 41.816184, 12.461648 41.816087))"
2025-09-23 07:00:00,all,63887,228.0,204.0,0.0,1.5714285,0.0,45.36611,10.404744,0.19974822,,420.0,"MULTILINESTRING ((12.461745 41.815699, 12.46199 41.816183, 12.462391 41.81697))"
2025-09-23 07:00:00,all,63992,1644.0,1644.0,0.0,0.0,0.0,74.7,0.0,0.07260161,,420.0,"MULTILINESTRING ((12.461951 41.816349, 12.462357 41.817104))"
2025-09-23 07:00:00,all,63996,528.0,528.0,0.0,0.0,0.0,49.5,0.0,0.09070666,,420.0,"MULTILINESTRING ((12.461957 41.81681, 12.461624 41.816184))"
2025-09-23 07:00:00,all,64635,1152.0,1128.0,0.0,3.7575758,0.0,62.716015,8.589825,0.13950026,,420.0,"MULTILINESTRING ((12.463294 41.818833, 12.463932 41.820056))"
2025-09-23 07:00:00,all,64751,444.0,432.0,0.0,1.5,0.0,50.40647,7.069603,0.12627903,,420.0,"MULTILINESTRING ((12.463421 41.81819, 12.463947 41.818272, 12.464643 41.818459))"
2025-09-23 07:00:00,all,63516,684.0,660.0,0.0,2.357143,0.0,53.204285,10.532081,0.12619622,,420.0,"MULTILINESTRING ((12.460738 41.81408, 12.461256 41.81501))"
2025-09-23 07:00:00,all,63618,1044.0,1044.0,0.0,0.0,0.0,53.7,0.0,0.08557765,,420.0,"MULTILINESTRING ((12.461017 41.814344, 12.461256 41.81501))"
2025-09-23 07:00:00,all,63619,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.13614666,,420.0,"MULTILINESTRING ((12.461017 41.814344, 12.461532 41.815279))"
2025-09-23 07:00:00,all,63661,1704.0,1644.0,2.0,5.9714284,0.057142857,61.153744,12.485205,0.15654676,,420.0,"MULTILINESTRING ((12.461256 41.81501, 12.461455 41.815405, 12.461628 41.815715, 12.461673 41.815805, 12.46189 41.816226, 12.461922 41.81629, 12.461951 41.816349))"
2025-09-23 07:00:00,all,217887,36.0,36.0,0.0,1.1428572,0.0,46.69035,6.0556746,0.24252334,,420.0,"MULTILINESTRING ((12.460653 41.81505, 12.460236 41.815175, 12.459785 41.815317, 12.459203 41.815463, 12.458513 41.815614))"
2025-09-23 07:00:00,all,63178,696.0,684.0,0.0,3.580645,0.0,52.87927,10.275981,0.19768503,,420.0,"MULTILINESTRING ((12.459821 41.81267, 12.459881 41.812748, 12.460177 41.813243, 12.460738 41.81408))"
2025-09-23 07:00:00,all,64021,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.053231947,,420.0,"MULTILINESTRING ((12.462063 41.820076, 12.461997 41.819959, 12.462009 41.819842, 12.462118 41.819753))"
2025-09-23 07:00:00,all,63515,1044.0,1044.0,0.0,0.0,0.0,45.9,0.0,0.08563007,,420.0,"MULTILINESTRING ((12.460623 41.813661, 12.46094 41.814201))"
2025-09-23 07:00:00,all,214294,48.0,48.0,0.0,0.0,0.0,50.1,0.0,0.019279042,,420.0,"MULTILINESTRING ((12.484799 41.812786, 12.484859 41.812737, 12.484925 41.812676))"
2025-09-23 07:00:00,all,64240,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.024155153,,420.0,"MULTILINESTRING ((12.46256 41.817502, 12.46271 41.817642))"
2025-09-23 07:00:00,all,63597,1044.0,1044.0,0.0,0.0,0.0,45.9,0.0,0.022383006,,420.0,"MULTILINESTRING ((12.46094 41.814201, 12.461017 41.814344))"
2025-09-23 07:00:00,all,63799,228.0,228.0,0.0,0.0,0.0,49.5,0.0,0.060477577,,420.0,"MULTILINESTRING ((12.461532 41.815279, 12.461745 41.815699))"
2025-09-23 07:00:00,all,64040,228.0,228.0,0.0,0.0,0.0,44.3,0.0,0.044301126,,420.0,"MULTILINESTRING ((12.462053 41.818805, 12.462126 41.818698, 12.462204 41.818609, 12.462238 41.818546))"
2025-09-23 07:00:00,all,62725,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.031344905,,420.0,"MULTILINESTRING ((12.458687 41.830863, 12.458792 41.831072))"
2025-09-23 07:00:00,all,64162,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.06749015,,420.0,"MULTILINESTRING ((12.462337 41.81877, 12.462384 41.818784, 12.462447 41.818833, 12.462789 41.819082))"
2025-09-23 07:00:00,all,64353,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.06924289,,420.0,"MULTILINESTRING ((12.462741 41.819125, 12.462452 41.818913, 12.462343 41.818812, 12.462337 41.81877))"
2025-09-23 07:00:00,all,64543,1152.0,1152.0,0.0,0.0,0.0,67.068,0.0,0.037093397,,420.0,"MULTILINESTRING ((12.46311 41.818486, 12.463294 41.818833))"
2025-09-23 07:00:00,all,64179,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.057523634,,420.0,"MULTILINESTRING ((12.462377 41.818145, 12.462397 41.818054, 12.462444 41.817746, 12.462442 41.817721))"
2025-09-23 07:00:00,all,64241,1848.0,1848.0,0.0,0.0,0.0,74.7,0.0,0.049510844,,420.0,"MULTILINESTRING ((12.46256 41.817502, 12.462624 41.817611, 12.462665 41.817695, 12.462855 41.818011))"
2025-09-23 07:00:00,all,64315,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.051003635,,420.0,"MULTILINESTRING ((12.46271 41.817642, 12.462765 41.8177, 12.462845 41.817779, 12.462968 41.817887, 12.46303 41.817935))"
2025-09-23 07:00:00,all,64332,108.0,108.0,0.0,0.0,0.0,57.9,0.0,0.021034196,,420.0,"MULTILINESTRING ((12.462716 41.818212, 12.462857 41.818163, 12.462945 41.818172))"
2025-09-23 07:00:00,all,64411,1848.0,1848.0,0.0,0.0,0.0,74.7,0.0,0.0155686755,,420.0,"MULTILINESTRING ((12.462855 41.818011, 12.462945 41.818172))"
2025-09-23 07:00:00,all,64127,528.0,528.0,0.0,0.0,0.0,49.5,0.0,0.08374303,,420.0,"MULTILINESTRING ((12.462267 41.817387, 12.46208 41.817035, 12.462018 41.816933, 12.461957 41.81681))"
2025-09-23 07:00:00,all,64165,1848.0,1848.0,0.0,0.0,0.0,74.7,0.0,0.029796788,,420.0,"MULTILINESTRING ((12.462357 41.817104, 12.4624 41.817198, 12.462485 41.817353, 12.462512 41.817417))"
2025-09-23 07:00:00,all,64167,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.09600606,,420.0,"MULTILINESTRING ((12.462391 41.81697, 12.46271 41.817642))"
2025-09-23 07:00:00,all,64189,528.0,528.0,0.0,0.0,0.0,49.5,0.0,0.013595151,,420.0,"MULTILINESTRING ((12.462404 41.817511, 12.462303 41.817444))"
2025-09-23 07:00:00,all,64194,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.039866667,,420.0,"MULTILINESTRING ((12.462442 41.817721, 12.462402 41.817656, 12.462303 41.817444))"
2025-09-23 07:00:00,all,64168,204.0,204.0,0.0,0.0,0.0,49.5,0.0,0.018362425,,420.0,"MULTILINESTRING ((12.462391 41.81697, 12.462357 41.817104))"
2025-09-23 07:00:00,all,64149,528.0,528.0,0.0,0.0,0.0,49.5,0.0,0.008487273,,420.0,"MULTILINESTRING ((12.462303 41.817444, 12.462267 41.817387))"
2025-09-23 07:00:00,all,64222,1848.0,1848.0,0.0,0.0,0.0,74.7,0.0,0.008233735,,420.0,"MULTILINESTRING ((12.462512 41.817417, 12.462525 41.817442, 12.46256 41.817502))"
2025-09-23 07:00:00,all,64135,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0424097,,420.0,"MULTILINESTRING ((12.462285 41.818452, 12.462334 41.818323, 12.46237 41.818177, 12.462377 41.818145))"
2025-09-23 07:00:00,all,64136,228.0,228.0,0.0,0.0,0.0,57.9,0.0,0.030909844,,420.0,"MULTILINESTRING ((12.462285 41.818452, 12.46244 41.818335, 12.462469 41.818308, 12.462548 41.818272))"
2025-09-23 07:00:00,all,64219,228.0,228.0,0.0,0.0,0.0,57.9,0.0,0.01612228,,420.0,"MULTILINESTRING ((12.462548 41.818272, 12.462604 41.818244, 12.462716 41.818212))"
2025-09-23 07:00:00,all,64110,228.0,228.0,0.0,0.0,0.0,44.3,0.0,0.015097517,,420.0,"MULTILINESTRING ((12.462238 41.818546, 12.462285 41.818452))"
2025-09-23 07:00:00,all,64170,0.0,0.0,0.0,0.0,0.0,44.3,0.0,0.041708805,,420.0,"MULTILINESTRING ((12.462363 41.818704, 12.462314 41.818674, 12.462289 41.818638, 12.462269 41.818596, 12.462271 41.818568, 12.462271 41.81853, 12.462285 41.818452))"
2025-09-23 07:00:00,all,64451,444.0,444.0,0.0,0.0,0.0,57.9,0.0,0.041051812,,420.0,"MULTILINESTRING ((12.462945 41.818172, 12.463219 41.818178, 12.463342 41.818184, 12.463421 41.81819))"
2025-09-23 07:00:00,all,64452,1512.0,1512.0,0.0,0.5,0.0,71.591385,4.4475284,0.031406574,,420.0,"MULTILINESTRING ((12.462945 41.818172, 12.46311 41.818486))"
2025-09-23 07:00:00,all,64489,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.052269094,,420.0,"MULTILINESTRING ((12.46303 41.817935, 12.46313 41.818007, 12.46329 41.81811, 12.463421 41.81819))"
2025-09-23 07:00:00,all,64374,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.12336354,,420.0,"MULTILINESTRING ((12.462789 41.819082, 12.462969 41.819211, 12.463137 41.819361, 12.463193 41.819443, 12.463223 41.819536, 12.463227 41.819683, 12.463218 41.819804, 12.463203 41.819843))"
2025-09-23 07:00:00,all,64592,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.11840482,,420.0,"MULTILINESTRING ((12.463203 41.819843, 12.463167 41.819805, 12.463169 41.819688, 12.463169 41.819573, 12.463144 41.819474, 12.463103 41.819412, 12.462996 41.819318, 12.462865 41.819215, 12.462741 41.819125))"
2025-09-23 07:00:00,all,64594,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.06258237,,420.0,"MULTILINESTRING ((12.463214 41.819911, 12.463243 41.819956, 12.463304 41.820157, 12.46333 41.820299, 12.463315 41.820344))"
2025-09-23 07:00:00,all,64641,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.028591894,,420.0,"MULTILINESTRING ((12.463313 41.820397, 12.46336 41.820443, 12.463407 41.820476, 12.463455 41.820507, 12.463517 41.820526))"
