o,d,timestamp,value
1001262.0,2.0,390,0.11513438292580538
1001262.0,2.0,405,0.12068316904113748
1001262.0,2.0,420,0.12336942224038067
1001262.0,2.0,435,0.12306503620112344
1001262.0,2.0,450,0.1198911876411872
1001262.0,2.0,465,0.11420136472641905
1001262.0,2.0,480,0.10653370787629533
1001262.0,2.0,495,0.09754145862658425
1001262.0,2.0,510,0.08791385346273319
1001262.0,2.0,525,0.0783005598084094
1001262.0,2.0,540,0.06925077391176794
1001262.0,2.0,555,0.061174115954439764
1001262.0,2.0,570,0.05432561305505584
1001262.0,2.0,585,0.04881255493836992
1001262.0,2.0,600,0.04461776229779298
1001262.0,2.0,615,0.04163227412511829
1001262.0,2.0,630,0.03969058947279375
1001262.0,2.0,645,0.03860296538275133
1001262.0,2.0,660,0.03818127030822366
1001262.0,2.0,675,0.03825693418146763
1001262.0,2.0,690,0.03869119459416205
1001262.0,2.0,705,0.03937890293623943
1001262.0,2.0,720,0.04024761475218486
1001262.0,2.0,735,0.04125367175976073
1001262.0,2.0,750,0.04237667525510946
1001262.0,2.0,765,0.04361333297179247
1001262.0,2.0,780,0.04497126976567575
1001262.0,2.0,795,0.04646310386725526
1001262.0,2.0,810,0.048100928618278416
1001262.0,2.0,825,0.049891290214765904
1001262.0,2.0,840,0.05183077967926328
1001262.0,2.0,855,0.05390242009447678
1001262.0,2.0,870,0.05607308919878702
1001262.0,2.0,885,0.058292242709442305
1001262.0,2.0,900,0.06049217663133433
1001262.0,2.0,915,0.06258998111927866
1001262.0,2.0,930,0.06449120000139447
1001262.0,2.0,945,0.06609503527357466
1001262.0,2.0,960,0.0673007492591111
1001262.0,2.0,975,0.06801474761024792
1001262.0,2.0,990,0.06815770263589754
1001262.0,2.0,1005,0.06767102219845944
1001262.0,2.0,1020,0.06652199875647029
1001262.0,2.0,1035,0.06470708764269827
1001262.0,2.0,1050,0.06225295151464862
1001262.0,2.0,1065,0.05921514528462548
1001262.0,2.0,1080,0.055674570669929674
1001262.0,2.0,1095,0.05173206678995185
1001262.0,2.0,1110,0.04750169087560417
1001262.0,2.0,1125,0.043103357239404144
1001262.0,2.0,1140,0.03865553115158837
1001262.0,2.0,1155,0.03426861845643056
1001262.0,2.0,1170,0.030039565229261666
1001262.0,2.0,1185,0.026048007320189782
1001262.0,2.0,1200,0.02235411482612757
1001262.0,2.0,1215,0.018998088870611045
1001262.0,2.0,1230,0.016001110657619833
1001262.0,2.0,1245,0.013367431289185536
1001262.0,2.0,1260,0.011087232198491621
1001262.0,2.0,1275,0.009139878674294857
1001262.0,2.0,1290,0.007497224454394925
1001262.0,2.0,1305,0.0061266910545118595
1001262.0,2.0,1320,0.004993927115290536
1001262.0,2.0,1335,0.004064937213574969
1001262.0,2.0,1350,0.0033076455778813007
1001262.0,2.0,1365,0.0026929208777632585
1001262.0,2.0,1380,0.0021951304062531045
1001262.0,2.0,1395,0.0017923155261155592
1001262.0,2.0,1410,0.001466087612761511
