WKT,id,centroid,modes
"POINT (12.4803197817185 41.8074803856871)",58645,0,"c,h"
"POINT (12.480864705996 41.8202195249149)",58655,0,"c,h"
"POINT (12.4804106773687 41.8218075400838)",58659,0,"c,h"
"POINT (12.4806947767716 41.8099724140415)",58682,0,"c,h"
"POINT (12.4805367725511 41.8097614111094)",58683,0,"c,h"
"POINT (12.480446513274 41.8437967769355)",58684,0,"c,h"
"POINT (12.4801676830538 41.819863518154)",58685,0,"c,h"
"POINT (12.4797627644302 41.8070573787992)",58695,0,"c,h"
"POINT (12.4803417805055 41.8077493886698)",58699,0,"c,h"
"POINT (12.4803937783809 41.8082863946584)",58700,0,"c,h"
"POINT (12.4802896132152 41.8297466249891)",58701,0,"c,h"
"POINT (12.4822017313454 41.8233845645812)",58705,0,"c,h"
"POINT (12.4802376903107 41.8192405117489)",58712,0,"c,h"
"POINT (12.4810277192421 41.819254515223)",58713,0,"c,h"
"POINT (12.4805505165192 41.8438737782027)",58716,0,"c,h"
"POINT (12.4813265407975 41.8444397875661)",58717,0,"c,h"
"POINT (12.4803416156083 41.8296826245192)",58723,0,"c,h"
"POINT (12.4809077031933 41.8208025313658)",58725,0,"c,h"
"POINT (12.4804377857539 41.8075203866132)",58742,0,"c,h"
"POINT (12.4803446142669 41.8298756266089)",58745,0,"c,h"
"POINT (12.4813168134472 41.808133396897)",58749,0,"c,h"
"POINT (12.4803656160619 41.8297396252336)",58764,0,"c,h"
"POINT (12.4804206171963 41.8298576267349)",58771,0,"c,h"
"POINT (12.4806836120772 41.8318236490014)",58772,0,"c,h"
"POINT (12.4797637541412 41.8084313935662)",58773,0,"c,h"
"POINT (12.4806306848388 41.8218895418914)",58776,0,"c,h"
"POINT (12.4810517082156 41.8208385323587)",58777,0,"c,h"
"POINT (12.4814368181798 41.8080903969397)",58791,0,"c,h"
"POINT (12.4806015226696 41.8433057722982)",58795,0,"c,h"
"POINT (12.4812866514708 41.8295336268917)",58800,0,"c,h"
"POINT (12.4807356169903 41.8314246449256)",58801,0,"c,h"
"POINT (12.4808675007876 41.8475128187464)",58802,0,"c,h"
"POINT (12.4804917418114 41.8136314525131)",58824,0,"c,h"
"POINT (12.4810487577493 41.8142344613382)",58825,0,"c,h"
"POINT (12.4807085688051 41.8376977123465)",58831,0,"c,h"
"POINT (12.480772574469 41.8372577078778)",58835,0,"c,h"
"POINT (12.48096750503 41.847437818359)",58846,0,"c,h"
"POINT (12.4811887988399 41.8094514105208)",58851,0,"c,h"
"POINT (12.4807075262517 41.8433477731967)",58862,0,"c,h"
"POINT (12.4806675310723 41.8425117640225)",58891,0,"c,h"
"POINT (12.4806857398987 41.814834466261)",58903,0,"c,h"
"POINT (12.480643734965 41.8152854709327)",58912,0,"c,h"
"POINT (12.4807147394912 41.8150304684901)",58913,0,"c,h"
"POINT (12.4814977142791 41.822212549013)",58916,0,"c,h"
"POINT (12.4807825695172 41.8379647155331)",58917,0,"c,h"
"POINT (12.4807955705144 41.8378957148448)",58926,0,"c,h"
"POINT (12.4806675362349 41.8418257566329)",58934,0,"c,h"
"POINT (12.4807905355655 41.8425157645832)",58935,0,"c,h"
"POINT (12.4808618651171 41.7990302972073)",58937,0,"c,h"
"POINT (12.4802738442285 41.7989352937141)",58938,0,"c,h"
"POINT (12.4807185628374 41.8385397214559)",58943,0,"c,h"
"POINT (12.4807417418891 41.8148434665934)",58949,0,"c,h"
"POINT (12.4806895443511 41.8408547462665)",58954,0,"c,h"
"POINT (12.4814275932795 41.8379587181825)",58955,0,"c,h"
"POINT (12.4807958457308 41.8012883211768)",58956,0,"c,h"
"POINT (12.4808728470273 41.8014923236915)",58957,0,"c,h"
"POINT (12.4813118017442 41.8096664133486)",58958,0,"c,h"
"POINT (12.4813915914517 41.8380257187526)",58959,0,"c,h"
"POINT (12.4820085757142 41.8431327763551)",58966,0,"c,h"
"POINT (12.4807626108369 41.8323746552648)",58967,0,"c,h"
"POINT (12.4807697414975 41.8150324687429)",58968,0,"c,h"
"POINT (12.4808565570991 41.8399767375126)",58972,0,"c,h"
"POINT (12.4827066307631 41.8392277372299)",58973,0,"c,h"
"POINT (12.4808625869497 41.8360386951308)",58985,0,"c,h"
"POINT (12.4813697669383 41.8145814664186)",58986,0,"c,h"
"POINT (12.4808215714328 41.837900715008)",58989,0,"c,h"
"POINT (12.4808455734891 41.8377447134291)",58990,0,"c,h"
"POINT (12.4810515086915 41.8473618178935)",58993,0,"c,h"
"POINT (12.4808285704262 41.8380687168466)",58996,0,"c,h"
"POINT (12.4808965790285 41.8372577083996)",58997,0,"c,h"
"POINT (12.4808536519328 41.8273556016325)",59003,0,"c,h"
"POINT (12.4815147709595 41.8147554688991)",59010,0,"c,h"
"POINT (12.4807728763813 41.7970952760576)",59011,0,"c,h"
"POINT (12.4807518900976 41.7951662552613)",59012,0,"c,h"
"POINT (12.4838359886891 41.7971242892493)",59016,0,"c,h"
"POINT (12.480614579268 41.8358476920308)",59021,0,"c,h"
"POINT (12.4807866159167 41.8318166493595)",59022,0,"c,h"
"POINT (12.4816315664402 41.8425227681975)",59025,0,"c,h"
"POINT (12.4808626144909 41.8323776557178)",59029,0,"c,h"
"POINT (12.480786610117 41.8325876576585)",59030,0,"c,h"
"POINT (12.4807955409646 41.8418227571392)",59031,0,"c,h"
"POINT (12.4811715552657 41.8417597580428)",59032,0,"c,h"
"POINT (12.4807758672005 41.7983322893511)",59039,0,"c,h"
"POINT (12.4816845253338 41.8482438300622)",59041,0,"c,h"
"POINT (12.4808555682964 41.8384837214293)",59046,0,"c,h"
"POINT (12.4824576305291 41.83804172341)",59047,0,"c,h"
"POINT (12.4809326086997 41.8334896679826)",59052,0,"c,h"
"POINT (12.4809685871081 41.8365357009282)",59053,0,"c,h"
"POINT (12.4808655665648 41.838762724476)",59055,0,"c,h"
"POINT (12.480840549648 41.8408887472681)",59058,0,"c,h"
"POINT (12.4809097087026 41.8200795235986)",59066,0,"c,h"
"POINT (12.48092970834 41.8202255252529)",59067,0,"c,h"
"POINT (12.4808787816844 41.8102184174591)",59074,0,"c,h"
"POINT (12.4805477683185 41.8103784177861)",59075,0,"c,h"
"POINT (12.4808876140185 41.8325626578144)",59080,0,"c,h"
"POINT (12.4808598722318 41.7980732869235)",59083,0,"c,h"
"POINT (12.4819065333784 41.8482598311688)",59084,0,"c,h"
"POINT (12.4811547166553 41.8202195261349)",59090,0,"c,h"
"POINT (12.4810166117881 41.8334896683361)",59097,0,"c,h"
"POINT (12.4808988726356 41.7982102885585)",59098,0,"c,h"
"POINT (12.4808908631178 41.7994383017102)",59099,0,"c,h"
"POINT (12.4812838603023 41.8017353280298)",59107,0,"c,h"
"POINT (12.4808805884241 41.8359306940437)",59109,0,"c,h"
"POINT (12.4810045920957 41.836048695836)",59110,0,"c,h"
"POINT (12.4809096009105 41.8344126778223)",59114,0,"c,h"
"POINT (12.4811367181212 41.8199365230157)",59122,0,"c,h"
"POINT (12.4809316022234 41.8343456771936)",59133,0,"c,h"
"POINT (12.480977581864 41.837276708945)",59142,0,"c,h"
"POINT (12.4821506197821 41.837969721343)",59143,0,"c,h"
"POINT (12.4817956149136 41.8368817081335)",59144,0,"c,h"
"POINT (12.4809268626602 41.7996753044065)",59152,0,"c,h"
"POINT (12.4817865306132 41.8480408283037)",59160,0,"c,h"
"POINT (12.4810008716133 41.7988452958055)",59161,0,"c,h"
"POINT (12.4810686071929 41.834354677867)",59171,0,"c,h"
"POINT (12.4810218710178 41.799027297848)",59174,0,"c,h"
"POINT (12.4827658896273 41.8050803701911)",59176,0,"c,h"
"POINT (12.4810125932776 41.8359306945991)",59180,0,"c,h"
"POINT (12.4810425906867 41.8364217000121)",59181,0,"c,h"
"POINT (12.4810718565998 41.8011913212959)",59183,0,"c,h"
"POINT (12.4821736433158 41.834953688965)",59189,0,"c,h"
"POINT (12.4810468692096 41.7993903018509)",59194,0,"c,h"
"POINT (12.4846890197482 41.7971612932328)",59195,0,"c,h"
"POINT (12.4812877676226 41.8140894607848)",59196,0,"c,h"
"POINT (12.4812877162511 41.8209235342657)",59199,0,"c,h"
"POINT (12.4813357232179 41.8202315270254)",59200,0,"c,h"
"POINT (12.4810658678796 41.79966030483)",59204,0,"c,h"
"POINT (12.4811568633433 41.8007093164773)",59205,0,"c,h"
"POINT (12.4810777869832 41.8104864211762)",59209,0,"c,h"
"POINT (12.4816678111894 41.8101504200471)",59210,0,"c,h"
"POINT (12.481318682345 41.8255845845339)",59213,0,"c,h"
"POINT (12.481084646722 41.8291776222107)",59215,0,"c,h"
"POINT (12.4818656826914 41.8282126151119)",59216,0,"c,h"
"POINT (12.4817765312465 41.8479078268284)",59217,0,"c,h"
"POINT (12.4821985575596 41.8464738131511)",59218,0,"c,h"
"POINT (12.4810108559737 41.8009763187305)",59219,0,"c,h"
"POINT (12.4811868629808 41.8009043186975)",59221,0,"c,h"
"POINT (12.4812558638332 41.8011283213933)",59244,0,"c,h"
"POINT (12.481485872321 41.8011233223069)",59253,0,"c,h"
"POINT (12.4812485590153 41.8416377570527)",59259,0,"c,h"
"POINT (12.4818278244253 41.8091714101998)",59265,0,"c,h"
"POINT (12.4812387256819 41.8194295179925)",59271,0,"c,h"
"POINT (12.4812338189631 41.8069933842994)",59289,0,"c,h"
"POINT (12.4815148321886 41.8066073813342)",59290,0,"c,h"
"POINT (12.4813958661224 41.801508326063)",59296,0,"c,h"
"POINT (12.4812635603721 41.8415307559632)",59301,0,"c,h"
"POINT (12.4812775632798 41.8412127525968)",59309,0,"c,h"
"POINT (12.4812645582191 41.841821759102)",59310,0,"c,h"
"POINT (12.4814825724136 41.841000751176)",59314,0,"c,h"
"POINT (12.4836107363764 41.8296046374323)",59318,0,"c,h"
"POINT (12.4827107647147 41.8214345457475)",59321,0,"c,h"
"POINT (12.4821777138471 41.8255945882552)",59326,0,"c,h"
"POINT (12.4813336868066 41.8250645790026)",59327,0,"c,h"
"POINT (12.4819388272043 41.8093444125256)",59328,0,"c,h"
"POINT (12.4820578354092 41.8088344075459)",59329,0,"c,h"
"POINT (12.4817525541764 41.844743792634)",59335,0,"c,h"
"POINT (12.4812408596614 41.8016103265065)",59337,0,"c,h"
"POINT (12.4813887258351 41.8201425262912)",59338,0,"c,h"
"POINT (12.48167973499 41.82034752972)",59339,0,"c,h"
"POINT (12.4813905367466 41.8452907970043)",59344,0,"c,h"
"POINT (12.4813515619978 41.8417447586387)",59346,0,"c,h"
"POINT (12.4817587827603 41.8143784658727)",59354,0,"c,h"
"POINT (12.4816527388313 41.8197045226914)",59359,0,"c,h"
"POINT (12.4815128680774 41.8018203299058)",59364,0,"c,h"
"POINT (12.4813997335616 41.8191685158631)",59366,0,"c,h"
"POINT (12.4821918410996 41.8087324070135)",59382,0,"c,h"
"POINT (12.4818368732962 41.8027103408271)",59396,0,"c,h"
"POINT (12.484922690791 41.8420807772815)",59398,0,"c,h"
"POINT (12.482824924513 41.8007243236531)",59401,0,"c,h"
"POINT (12.4814875655619 41.8419357612683)",59403,0,"c,h"
"POINT (12.4818925761212 41.8425117691772)",59404,0,"c,h"
"POINT (12.4824297459888 41.8225515565799)",59406,0,"c,h"
"POINT (12.4819067869143 41.8145494683335)",59414,0,"c,h"
"POINT (12.4818868497569 41.8060883773231)",59416,0,"c,h"
"POINT (12.4820218502172 41.8066873843261)",59417,0,"c,h"
"POINT (12.481666744796 41.8189795149539)",59429,0,"c,h"
"POINT (12.4816276793864 41.82748860632)",59451,0,"c,h"
"POINT (12.4834587630351 41.8253155906418)",59457,0,"c,h"
"POINT (12.4818487484936 41.8193775199994)",59480,0,"c,h"
"POINT (12.4821878250835 41.8108444296924)",59490,0,"c,h"
"POINT (12.4824017596863 41.820592535392)",59494,0,"c,h"
"POINT (12.4816868673718 41.802765340787)",59512,0,"c,h"
"POINT (12.4827415965155 41.8439507882517)",59516,0,"c,h"
"POINT (12.4820975650206 41.8449887967254)",59517,0,"c,h"
"POINT (12.4820387941479 41.814232465481)",59521,0,"c,h"
"POINT (12.4818198123416 41.8107404270269)",59546,0,"c,h"
"POINT (12.4819678182989 41.8106714269079)",59547,0,"c,h"
"POINT (12.4816298047057 41.8108274271627)",59548,0,"c,h"
"POINT (12.4817638686384 41.8029733433448)",59549,0,"c,h"
"POINT (12.4818608257882 41.8091514101236)",59550,0,"c,h"
"POINT (12.4838987775634 41.8255345948486)",59557,0,"c,h"
"POINT (12.481909874491 41.8029083432608)",59559,0,"c,h"
"POINT (12.4830438053814 41.8176525064767)",59560,0,"c,h"
"POINT (12.4820457588915 41.8189575163115)",59561,0,"c,h"
"POINT (12.4822437619371 41.8195205231987)",59564,0,"c,h"
"POINT (12.4820927604912 41.8189745166921)",59565,0,"c,h"
"POINT (12.4821318374747 41.808921408792)",59567,0,"c,h"
"POINT (12.4831017281227 41.8282136203221)",59573,0,"c,h"
"POINT (12.4820328566466 41.8058853757563)",59578,0,"c,h"
"POINT (12.4836946380408 41.8430897829853)",59579,0,"c,h"
"POINT (12.4821855829006 41.8430427761303)",59580,0,"c,h"
"POINT (12.4822877975423 41.8149984747628)",59583,0,"c,h"
"POINT (12.4821797980748 41.8143994678693)",59584,0,"c,h"
"POINT (12.4820548772195 41.8032543475869)",59587,0,"c,h"
"POINT (12.4820018297974 41.809307412393)",59599,0,"c,h"
"POINT (12.4819048711598 41.8033273477401)",59606,0,"c,h"
"POINT (12.4821778771115 41.8038703547206)",59607,0,"c,h"
"POINT (12.4819748163694 41.8109624300647)",59616,0,"c,h"
"POINT (12.4823908449636 41.8091914127826)",59627,0,"c,h"
"POINT (12.4823245842877 41.8435377820478)",59629,0,"c,h"
"POINT (12.4824918700716 41.806343382607)",59633,0,"c,h"
"POINT (12.4822438637386 41.8059733775891)",59637,0,"c,h"
"POINT (12.4822648821035 41.8036313525194)",59641,0,"c,h"
"POINT (12.4834019278078 41.8031083516832)",59642,0,"c,h"
"POINT (12.4820847960263 41.8142074654057)",59643,0,"c,h"
"POINT (12.4816986850346 41.8270846022716)",59644,0,"c,h"
"POINT (12.4820528042442 41.8129574518347)",59651,0,"c,h"
"POINT (12.4828708279938 41.8137974643043)",59652,0,"c,h"
"POINT (12.4825828162823 41.8139474647054)",59663,0,"c,h"
"POINT (12.4822298001002 41.8143744678108)",59664,0,"c,h"
"POINT (12.4832008104528 41.817745508137)",59671,0,"c,h"
"POINT (12.4825117747416 41.8191275200998)",59672,0,"c,h"
"POINT (12.4824665766121 41.8452518011117)",59675,0,"c,h"
"POINT (12.4823227115531 41.826608599775)",59687,0,"c,h"
"POINT (12.4828276447663 41.837957724062)",59697,0,"c,h"
"POINT (12.4822808440695 41.8087724078176)",59709,0,"c,h"
"POINT (12.4830529049049 41.8044503646305)",59711,0,"c,h"
"POINT (12.4824755906459 41.8434307815304)",59718,0,"c,h"
"POINT (12.4818928082913 41.8116364369635)",59721,0,"c,h"
"POINT (12.4827468398403 41.8116144403189)",59722,0,"c,h"
"POINT (12.4830058582468 41.8104314286943)",59723,0,"c,h"
"POINT (12.4854918296745 41.8263926107794)",59724,0,"c,h"
"POINT (12.4826805782967 41.846073810869)",59725,0,"c,h"
"POINT (12.482611745364 41.8235245678118)",59729,0,"c,h"
"POINT (12.4827118196781 41.8141264671722)",59738,0,"c,h"
"POINT (12.482239833216 41.8100164210129)",59748,0,"c,h"
"POINT (12.4822798360534 41.8098344192254)",59749,0,"c,h"
"POINT (12.4836508098268 41.8200295345905)",59751,0,"c,h"
"POINT (12.4820727885358 41.8151454754388)",59768,0,"c,h"
"POINT (12.4834128289237 41.81632449375)",59769,0,"c,h"
"POINT (12.4825038482144 41.8093114145473)",59777,0,"c,h"
"POINT (12.4823478388979 41.809788419017)",59798,0,"c,h"
"POINT (12.4828388932109 41.804960369209)",59801,0,"c,h"
"POINT (12.4827766423042 41.8380357246874)",59803,0,"c,h"
"POINT (12.4820407499353 41.8201245288403)",59821,0,"c,h"
"POINT (12.4831037837004 41.8208305409044)",59822,0,"c,h"
"POINT (12.4824028411669 41.8097554188937)",59823,0,"c,h"
"POINT (12.4829798614837 41.8098734225884)",59824,0,"c,h"
"POINT (12.4831047688987 41.8228045621405)",59834,0,"c,h"
"POINT (12.4830257754664 41.8215445482556)",59835,0,"c,h"
"POINT (12.4824908510876 41.8088654097001)",59839,0,"c,h"
"POINT (12.4827045867647 41.845065800109)",59855,0,"c,h"
"POINT (12.4821345623628 41.8455228026347)",59856,0,"c,h"
"POINT (12.4829795927247 41.8456178072136)",59857,0,"c,h"
"POINT (12.4828906028604 41.8438357876396)",59861,0,"c,h"
"POINT (12.482691853515 41.8095254176376)",59867,0,"c,h"
"POINT (12.4825968753421 41.8061553810289)",59870,0,"c,h"
"POINT (12.4831167953251 41.8193475250103)",59872,0,"c,h"
"POINT (12.4830798996324 41.805284373703)",59892,0,"c,h"
"POINT (12.4826049361364 41.798100294552)",59896,0,"c,h"
"POINT (12.4827629230086 41.8006213222863)",59898,0,"c,h"
"POINT (12.4839107899569 41.8239445777936)",59902,0,"c,h"
"POINT (12.4831438732352 41.8091114150897)",59903,0,"c,h"
"POINT (12.4827888563056 41.8096284191524)",59904,0,"c,h"
"POINT (12.483782612889 41.8468628240074)",59936,0,"c,h"
"POINT (12.4831145969672 41.845713808816)",59937,0,"c,h"
"POINT (12.4827608603406 41.808954411792)",59950,0,"c,h"
"POINT (12.4834686193692 41.8444667968696)",59951,0,"c,h"
"POINT (12.4832636044712 41.8454448065445)",59952,0,"c,h"
"POINT (12.4830058316477 41.8139714667425)",59954,0,"c,h"
"POINT (12.4830408292293 41.8144644721893)",59955,0,"c,h"
"POINT (12.4836498764958 41.8111524391511)",59965,0,"c,h"
"POINT (12.4829188956021 41.8050333703296)",59971,0,"c,h"
"POINT (12.4834238797906 41.8096084216079)",59977,0,"c,h"
"POINT (12.4848087163313 41.8381277342259)",59978,0,"c,h"
"POINT (12.4828958030082 41.8172445014672)",59990,0,"c,h"
"POINT (12.4828498008365 41.8173085019619)",59991,0,"c,h"
"POINT (12.4849147220039 41.8378917321303)",59996,0,"c,h"
"POINT (12.4832609415605 41.8005873240153)",59997,0,"c,h"
"POINT (12.4830428349837 41.813708464071)",60013,0,"c,h"
"POINT (12.4833008702144 41.8102814283229)",60020,0,"c,h"
"POINT (12.4836416267548 41.8443307961321)",60024,0,"c,h"
"POINT (12.4835668293308 41.8170235019131)",60030,0,"c,h"
"POINT (12.4828968980913 41.8045943655213)",60031,0,"c,h"
"POINT (12.4829887504715 41.8246885819195)",60057,0,"c,h"
"POINT (12.482503731861 41.8247925809982)",60058,0,"c,h"
"POINT (12.484253936198 41.8061593880397)",60064,0,"c,h"
"POINT (12.4831848389325 41.8138774664848)",60066,0,"c,h"
"POINT (12.4834597902841 41.8216955517051)",60080,0,"c,h"
"POINT (12.4833458417911 41.814284471537)",60091,0,"c,h"
"POINT (12.4837868508977 41.8152294835505)",60092,0,"c,h"
"POINT (12.4831008373482 41.8136774639817)",60095,0,"c,h"
"POINT (12.4831228089388 41.8175655058734)",60096,0,"c,h"
"POINT (12.4840219173001 41.8075404019014)",60105,0,"c,h"
"POINT (12.4837248627303 41.8133514631017)",60111,0,"c,h"
"POINT (12.4838087542344 41.8281976231237)",60112,0,"c,h"
"POINT (12.4833237911856 41.8209105426901)",60116,0,"c,h"
"POINT (12.484403821075 41.8222155612683)",60117,0,"c,h"
"POINT (12.4831118454244 41.8126564530534)",60121,0,"c,h"
"POINT (12.4835908589478 41.8131994609043)",60122,0,"c,h"
"POINT (12.4833656076205 41.8455248078356)",60125,0,"c,h"
"POINT (12.4833558067477 41.8189965222409)",60126,0,"c,h"
"POINT (12.48507786203 41.8200625409464)",60127,0,"c,h"
"POINT (12.4832058126733 41.8174745052441)",60130,0,"c,h"
"POINT (12.4832588773709 41.8091234157023)",60140,0,"c,h"
"POINT (12.4831639393335 41.8004093216959)",60148,0,"c,h"
"POINT (12.4832438413412 41.813845466389)",60155,0,"c,h"
"POINT (12.4845298037738 41.8251335931882)",60157,0,"c,h"
"POINT (12.4832918144513 41.8176585075842)",60162,0,"c,h"
"POINT (12.4838598663993 41.8135234655183)",60173,0,"c,h"
"POINT (12.4846049302053 41.8086744165375)",60177,0,"c,h"
"POINT (12.4834678819108 41.809541421073)",60178,0,"c,h"
"POINT (12.4835859541018 41.8005073245227)",60179,0,"c,h"
"POINT (12.4834186109015 41.8453478061514)",60180,0,"c,h"
"POINT (12.483407819549 41.8175475068786)",60195,0,"c,h"
"POINT (12.4835168764541 41.81050743166)",60197,0,"c,h"
"POINT (12.4833168228178 41.816667497034)",60200,0,"c,h"
"POINT (12.4832388197256 41.8166974970285)",60201,0,"c,h"
"POINT (12.4836658028245 41.8210345454621)",60202,0,"c,h"
"POINT (12.4833358750993 41.8098024233226)",60208,0,"c,h"
"POINT (12.4833578747207 41.809960425113)",60209,0,"c,h"
"POINT (12.4838798317717 41.8182295161969)",60213,0,"c,h"
"POINT (12.4835368798637 41.8101514279183)",60214,0,"c,h"
"POINT (12.4835096137441 41.8454148072562)",60217,0,"c,h"
"POINT (12.4834028934126 41.8076924009317)",60233,0,"c,h"
"POINT (12.4835558246354 41.8175945080064)",60237,0,"c,h"
"POINT (12.4837288347063 41.8171005034223)",60238,0,"c,h"
"POINT (12.4840526377996 41.8448718036899)",60242,0,"c,h"
"POINT (12.4841679099252 41.809236420739)",60259,0,"c,h"
"POINT (12.4841396404951 41.8449388047778)",60276,0,"c,h"
"POINT (12.4839748896863 41.8109864387338)",60280,0,"c,h"
"POINT (12.4837688865261 41.8103994315591)",60288,0,"c,h"
"POINT (12.4838778442555 41.8165584982214)",60296,0,"c,h"
"POINT (12.4837999583521 41.800988330588)",60304,0,"c,h"
"POINT (12.484141975558 41.8003703253893)",60305,0,"c,h"
"POINT (12.4838358690261 41.8130564603976)",60306,0,"c,h"
"POINT (12.4843857640416 41.8297146418758)",60320,0,"c,h"
"POINT (12.4842176448609 41.8447398029619)",60331,0,"c,h"
"POINT (12.485109859306 41.8205815466627)",60334,0,"c,h"
"POINT (12.483663903424 41.8076364014275)",60340,0,"c,h"
"POINT (12.4855700111142 41.8026223555784)",60347,0,"c,h"
"POINT (12.4845686755912 41.8423707789164)",60351,0,"c,h"
"POINT (12.4846128988509 41.8128874618484)",60363,0,"c,h"
"POINT (12.4862410784236 41.7969402973843)",60364,0,"c,h"
"POINT (12.4840668507435 41.8166194996721)",60365,0,"c,h"
"POINT (12.4842208995454 41.8108774385967)",60378,0,"c,h"
"POINT (12.483903757742 41.8281956235018)",60396,0,"c,h"
"POINT (12.4847799038387 41.8130404641951)",60408,0,"c,h"
"POINT (12.4841078561278 41.8161034942968)",60421,0,"c,h"
"POINT (12.4859958349962 41.8281496318047)",60434,0,"c,h"
"POINT (12.485334852922 41.8225315685824)",60435,0,"c,h"
"POINT (12.4855068448899 41.8244415898521)",60436,0,"c,h"
"POINT (12.4839118826756 41.811611445186)",60437,0,"c,h"
"POINT (12.4840148868515 41.8115594450602)",60438,0,"c,h"
"POINT (12.4813167831483 41.8121654402263)",60439,0,"c,h"
"POINT (12.4839069228992 41.8062323873649)",60450,0,"c,h"
"POINT (12.4842218965621 41.8112794429213)",60456,0,"c,h"
"POINT (12.4843258994524 41.8114034446914)",60465,0,"c,h"
"POINT (12.4840839166864 41.8079254062988)",60468,0,"c,h"
"POINT (12.4840099251442 41.8064373900004)",60473,0,"c,h"
"POINT (12.4843269374683 41.8063473903664)",60474,0,"c,h"
"POINT (12.4843028627611 41.8161744958801)",60485,0,"c,h"
"POINT (12.4843368687596 41.8155424892284)",60506,0,"c,h"
"POINT (12.4843709291555 41.807669404755)",60513,0,"c,h"
"POINT (12.4843126478356 41.8448088041049)",60514,0,"c,h"
"POINT (12.4845549914975 41.8002683260304)",60518,0,"c,h"
"POINT (12.4846939867528 41.8015803407045)",60519,0,"c,h"
"POINT (12.4846659301033 41.8089864201466)",60528,0,"c,h"
"POINT (12.484466906422 41.8111654427264)",60551,0,"c,h"
"POINT (12.4842508764712 41.8140954733111)",60560,0,"c,h"
"POINT (12.4844018843197 41.8137894706568)",60561,0,"c,h"
"POINT (12.4845498761295 41.8156034907799)",60586,0,"c,h"
"POINT (12.4844089017664 41.8115014460936)",60598,0,"c,h"
"POINT (12.4847299417539 41.8077484071132)",60599,0,"c,h"
"POINT (12.4842409181289 41.808501413148)",60609,0,"c,h"
"POINT (12.4829588727026 41.8082774053502)",60610,0,"c,h"
"POINT (12.4843717572638 41.8305476507822)",60613,0,"c,h"
"POINT (12.4846107720354 41.8297516432204)",60614,0,"c,h"
"POINT (12.4848157824891 41.8293636399068)",60623,0,"c,h"
"POINT (12.4843938718688 41.8154074880167)",60626,0,"c,h"
"POINT (12.4846518272072 41.8226125665816)",60630,0,"c,h"
"POINT (12.4853198558803 41.8220645634962)",60631,0,"c,h"
"POINT (12.484775911978 41.8119374523228)",60633,0,"c,h"
"POINT (12.4844888760516 41.8153154874272)",60639,0,"c,h"
"POINT (12.4846058791795 41.8154714895963)",60640,0,"c,h"
"POINT (12.4845809096198 41.8112974446244)",60668,0,"c,h"
"POINT (12.4856029523677 41.8106064414951)",60669,0,"c,h"
"POINT (12.4845399301603 41.8083624129117)",60671,0,"c,h"
"POINT (12.4844928692107 41.8162454974425)",60675,0,"c,h"
"POINT (12.4846538818903 41.8153454884435)",60678,0,"c,h"
"POINT (12.4844468749062 41.8152624866808)",60679,0,"c,h"
"POINT (12.4845098327953 41.8211745505174)",60686,0,"c,h"
"POINT (12.485068856266 41.8207855486843)",60687,0,"c,h"
"POINT (12.4851090027812 41.8014763413323)",60712,0,"c,h"
"POINT (12.4860830510596 41.7998123275572)",60713,0,"c,h"
"POINT (12.4846509115762 41.8113794458)",60725,0,"c,h"
"POINT (12.4846828880728 41.8146644812444)",60731,0,"c,h"
"POINT (12.4863488335266 41.8300716539732)",60740,0,"c,h"
"POINT (12.4847149029901 41.8128354617183)",60741,0,"c,h"
"POINT (12.4850299221989 41.8118194521226)",60757,0,"c,h"
"POINT (12.4845748853282 41.814501479038)",60759,0,"c,h"
"POINT (12.4849879441817 41.8086874182875)",60766,0,"c,h"
"POINT (12.4847168852726 41.8152034871818)",60774,0,"c,h"
"POINT (12.4864089383679 41.8164135073049)",60795,0,"c,h"
"POINT (12.4859599113173 41.8178175205132)",60796,0,"c,h"
"POINT (12.4849249119021 41.8126764608923)",60797,0,"c,h"
"POINT (12.4849019431696 41.8084014148528)",60806,0,"c,h"
"POINT (12.4851108986111 41.8153554904727)",60829,0,"c,h"
"POINT (12.4848888947195 41.8147874834329)",60830,0,"c,h"
"POINT (12.4849419164934 41.8121484552886)",60832,0,"c,h"
"POINT (12.485106917569 41.8128124631194)",60837,0,"c,h"
"POINT (12.4847848831059 41.815824494144)",60841,0,"c,h"
"POINT (12.484842886297 41.815683492872)",60842,0,"c,h"
"POINT (12.4847368908388 41.8145604803535)",60847,0,"c,h"
"POINT (12.4857917523347 41.8381467385649)",60858,0,"c,h"
"POINT (12.4857728193938 41.829134641467)",60860,0,"c,h"
"POINT (12.4857028141517 41.8294896449931)",60861,0,"c,h"
"POINT (12.4852969009842 41.8159494976408)",60873,0,"c,h"
"POINT (12.484938912657 41.8126444606072)",60901,0,"c,h"
"POINT (12.4847468916571 41.8145004797505)",60907,0,"c,h"
"POINT (12.4855527454038 41.8378997348998)",60909,0,"c,h"
"POINT (12.4850946962662 41.8421937792222)",60914,0,"c,h"
"POINT (12.4849248472755 41.8212775533704)",60918,0,"c,h"
"POINT (12.4851239182614 41.8128034630941)",60919,0,"c,h"
"POINT (12.4849128960599 41.8147264828781)",60926,0,"c,h"
"POINT (12.4849529438645 41.8085584167543)",60936,0,"c,h"
"POINT (12.4849018999456 41.8141554766936)",60948,0,"c,h"
